book_id,ISBN13,Publication_Year,Title,Rating_Avg,Rating_Count,Image_URL,Image_Small_URL
5205,9780312546340,1970,"The Neighbor (Detective D.D. Warren, #3)",4.08,19985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5206,9783822835530,2007,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)",4.34,19916,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5207,9781416505070,1787,"Eon (The Way, #1)",3.86,18373,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5208,9781605045540,1992,The Summer Before the War,3.79,17350,https://images.gr-assets.com/books/1443294379m/25776122.jpg,https://images.gr-assets.com/books/1443294379s/25776122.jpg
5209,9780345443590,1947,"Memories, Dreams, Reflections",4.19,16810,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5210,9780743287940,2014,"Bullet (Anita Blake, Vampire Hunter #19)",3.82,25388,https://images.gr-assets.com/books/1292915430m/7121598.jpg,https://images.gr-assets.com/books/1292915430s/7121598.jpg
5211,9780446400980,2002,"The Scottish Prisoner (Lord John Grey, #3)",4.19,17459,https://images.gr-assets.com/books/1372562277m/8533018.jpg,https://images.gr-assets.com/books/1372562277s/8533018.jpg
5212,9780399146270,1958,"Reunion (The Mediator, #3)",4.09,28944,https://images.gr-assets.com/books/1327954705m/199785.jpg,https://images.gr-assets.com/books/1327954705s/199785.jpg
5213,9780765327830,1904,بيكاسو وستاربكس,3.55,16117,https://images.gr-assets.com/books/1319030238m/10706934.jpg,https://images.gr-assets.com/books/1319030238s/10706934.jpg
5214,9781476789260,2001,Laughable Loves,3.86,12984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5215,9780449005780,2011,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)",3.93,25533,https://images.gr-assets.com/books/1274212433m/110387.jpg,https://images.gr-assets.com/books/1274212433s/110387.jpg
5216,9780393318680,2002,The Constitution of the United States of America,4.54,16863,https://images.gr-assets.com/books/1328756752m/89959.jpg,https://images.gr-assets.com/books/1328756752s/89959.jpg
5217,9780316066340,1912,Gustav Klimt: 1862-1918,4.12,15611,https://images.gr-assets.com/books/1393794080m/103902.jpg,https://images.gr-assets.com/books/1393794080s/103902.jpg
5218,9780345543000,1992,Under the Volcano,3.8,15832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5219,9780446618670,1999,Sleep Tight,3.98,10894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5220,9780062088150,1839,"Dinosaurs Before Dark (Magic Tree House, #1)",3.87,22533,https://images.gr-assets.com/books/1320508235m/824734.jpg,https://images.gr-assets.com/books/1320508235s/824734.jpg
5221,9780590224730,2009,Have Space Suit—Will Travel,3.89,20260,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5222,9780545298420,2005,The Sea Wolf,4.01,16488,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5223,9780307718970,1991,"Darkest Hour (The Mediator, #4)",4.16,28104,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5224,9781400031540,2014,Hark! A Vagrant,4.27,20587,https://images.gr-assets.com/books/1327877328m/10767466.jpg,https://images.gr-assets.com/books/1327877328s/10767466.jpg
5225,9781594489990,2002,The Dive From Clausen's Pier,3.41,18445,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5226,9780140443160,2005,Death in Venice,3.73,17168,https://images.gr-assets.com/books/1410132000m/53061.jpg,https://images.gr-assets.com/books/1410132000s/53061.jpg
5227,9780226500670,2007,The Tibetan Book of Living and Dying,4.22,17170,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5228,9781451616880,2005,Enchantment,3.89,21889,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5229,9780452280400,2003,The Fall of the House of Usher,3.92,26468,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5230,9780425190460,1963,"The Soldiers of Halla (Pendragon, #10)",4.27,19502,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5231,9780373777920,2006,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",3.49,22687,https://images.gr-assets.com/books/1342343845m/301022.jpg,https://images.gr-assets.com/books/1342343845s/301022.jpg
5232,9780064473450,2005,"Regeneration (Regeneration, #1)",4.03,17126,https://images.gr-assets.com/books/1365925619m/5872.jpg,https://images.gr-assets.com/books/1365925619s/5872.jpg
5233,9780545298410,2003,"The Initiate (Divergent, #0.2)",4.2,15505,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5234,9781594202440,2008,Lucky Man,4.06,16862,https://images.gr-assets.com/books/1398617130m/133729.jpg,https://images.gr-assets.com/books/1398617130s/133729.jpg
5235,9781523662450,1920,The Penelopiad,3.66,21731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5236,9781416960590,2014,The Improbable Adventures of Sherlock Holmes,4.37,16405,https://images.gr-assets.com/books/1391343317m/6390031.jpg,https://images.gr-assets.com/books/1391343317s/6390031.jpg
5237,9780938077880,2006,The Starter Wife,3.51,17173,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5238,9780671028370,2012,"Fables, Vol. 2: Animal Farm",4.12,23951,https://images.gr-assets.com/books/1364233122m/167010.jpg,https://images.gr-assets.com/books/1364233122s/167010.jpg
5239,9780812995820,2009,The Fire Next Time,4.45,19816,https://images.gr-assets.com/books/1488825618m/464260.jpg,https://images.gr-assets.com/books/1488825618s/464260.jpg
5240,9780385344040,2015,Don't Let the Pigeon Stay Up Late!,4.35,25532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5241,9780842371510,1998,"Princess in Pink (The Princess Diaries, #5)",3.69,27057,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5242,9780316213070,2010,"The Coffin Club (Vampire Kisses, #5)",4.06,22257,https://images.gr-assets.com/books/1306605099m/2051840.jpg,https://images.gr-assets.com/books/1306605099s/2051840.jpg
5243,9780380794480,1973,Main Street,3.75,19040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5244,6221102017180,1998,Percy Jackson's Greek Gods (A Percy Jackson and the Olympians Guide),4.51,24718,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5245,9780312144070,1968,"Dairy Queen (Dairy Queen, #1)",3.73,23306,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5246,9780804177990,2013,Telegraph Avenue,3.36,15614,https://images.gr-assets.com/books/1335716595m/10756240.jpg,https://images.gr-assets.com/books/1335716595s/10756240.jpg
5247,9781416971770,1988,"Undone (Will Trent, #3)",4.24,17871,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5248,9781421506720,2011,The Book of Speculation,3.59,17345,https://images.gr-assets.com/books/1422476749m/23014670.jpg,https://images.gr-assets.com/books/1422476749s/23014670.jpg
5249,9780425180970,2010,"Flirt (Anita Blake, Vampire Hunter #18)",3.7,26325,https://images.gr-assets.com/books/1310494369m/6726595.jpg,https://images.gr-assets.com/books/1310494369s/6726595.jpg
5250,9780399158990,1962,"Inner Harbor (Chesapeake Bay Saga, #3)",4.16,23833,https://images.gr-assets.com/books/1399120297m/59825.jpg,https://images.gr-assets.com/books/1399120297s/59825.jpg
5251,9781584790840,2004,"Bite Me (A Love Story, #3)",3.85,20914,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5252,9780312335280,2016,Zen of Seeing: Seeing/Drawing as Meditation,3.92,14748,https://images.gr-assets.com/books/1403191163m/228765.jpg,https://images.gr-assets.com/books/1403191163s/228765.jpg
5253,9780312934320,2000,"Green Rider (Green Rider, #1)",4.09,24006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5254,9781595143990,1990,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)",4.22,18896,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5255,9781416509640,1940,"Boy, Snow, Bird",3.34,17667,https://images.gr-assets.com/books/1391384454m/18079683.jpg,https://images.gr-assets.com/books/1391384454s/18079683.jpg
5256,9780062217070,2011,"E is for Evidence (Kinsey Millhone, #5)",3.88,24206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5257,9781594486630,1997,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",3.83,15378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5258,9781400067660,2006,Solar,3.23,17333,https://images.gr-assets.com/books/1320510358m/7140754.jpg,https://images.gr-assets.com/books/1320510358s/7140754.jpg
5259,9780007113800,2000,The Structure of Scientific Revolutions,3.98,15950,https://images.gr-assets.com/books/1396422530m/61539.jpg,https://images.gr-assets.com/books/1396422530s/61539.jpg
5260,9780380794870,2002,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",4.46,13563,https://images.gr-assets.com/books/1457914582m/28220985.jpg,https://images.gr-assets.com/books/1457914582s/28220985.jpg
5261,9780449000620,2009,The Sky is Falling,3.54,15345,https://images.gr-assets.com/books/1353302273m/43327.jpg,https://images.gr-assets.com/books/1353302273s/43327.jpg
5262,9781455521320,2009,The Fifth Discipline: The Art & Practice of The Learning Organization,3.93,20935,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5263,9780060958340,2003,Darkness at Noon,4.06,16818,https://images.gr-assets.com/books/1290053535m/30672.jpg,https://images.gr-assets.com/books/1290053535s/30672.jpg
5264,9780316037880,1972,"The Perfect Play (Play by Play, #1)",3.93,31260,https://images.gr-assets.com/books/1301853642m/8341567.jpg,https://images.gr-assets.com/books/1301853642s/8341567.jpg
5265,9780593046320,2003,Straight Talking,3.63,17917,https://images.gr-assets.com/books/1320399611m/763047.jpg,https://images.gr-assets.com/books/1320399611s/763047.jpg
5266,9781595541210,1900,"Dauntless (The Lost Fleet, #1)",3.93,19074,https://images.gr-assets.com/books/1309198180m/112292.jpg,https://images.gr-assets.com/books/1309198180s/112292.jpg
5267,9781600106960,1975,"The Curse of Chalion (World of the Five Gods, #1)",4.16,21007,https://images.gr-assets.com/books/1322571773m/61886.jpg,https://images.gr-assets.com/books/1322571773s/61886.jpg
5268,9781576751750,1987,Me & Emma,3.9,16975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5269,9781857230220,2002,"Chesapeake Blue (Chesapeake Bay Saga, #4)",4.17,23925,https://images.gr-assets.com/books/1304979355m/114187.jpg,https://images.gr-assets.com/books/1304979355s/114187.jpg
5270,9780312351650,2006,Ash,3.62,14513,https://images.gr-assets.com/books/1286563960m/6472451.jpg,https://images.gr-assets.com/books/1286563960s/6472451.jpg
5271,9780140184940,2013,"The Burning Land (The Saxon Stories, #5)",4.29,15373,https://images.gr-assets.com/books/1328489431m/6489529.jpg,https://images.gr-assets.com/books/1328489431s/6489529.jpg
5272,9781401232060,1976,"Second Helpings (Jessica Darling, #2)",4.08,23180,https://images.gr-assets.com/books/1388707744m/199687.jpg,https://images.gr-assets.com/books/1388707744s/199687.jpg
5273,9780316097540,2004,Diane Arbus: Monograph,4.0,14769,https://images.gr-assets.com/books/1312051661m/134360.jpg,https://images.gr-assets.com/books/1312051661s/134360.jpg
5274,9780316016670,2007,"The Earth, My Butt, and Other Big Round Things",3.77,21129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5275,9780515089940,1958,Lord Jim,3.61,19113,https://images.gr-assets.com/books/1372366969m/12194.jpg,https://images.gr-assets.com/books/1372366969s/12194.jpg
5276,9780060278690,2012,A Color of His Own,4.25,17617,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5277,9781423340420,2001,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion,4.31,18015,https://images.gr-assets.com/books/1328797053m/79257.jpg,https://images.gr-assets.com/books/1328797053s/79257.jpg
5278,9780099690600,2002,"Things Not Seen (Things, #1)",3.88,21478,https://images.gr-assets.com/books/1327910708m/542752.jpg,https://images.gr-assets.com/books/1327910708s/542752.jpg
5279,9780312621680,2013,House,3.6,17813,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5280,9781492623440,2004,"Vicious (Villains, #1)",4.25,23613,https://images.gr-assets.com/books/1362495700m/13638125.jpg,https://images.gr-assets.com/books/1362495700s/13638125.jpg
5281,9780060004870,2000,"Raise the Titanic! (Dirk Pitt, #4)",3.96,18945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5282,9780062004050,2012,The Supernaturalist,3.85,23010,https://images.gr-assets.com/books/1233460677m/45432.jpg,https://images.gr-assets.com/books/1233460677s/45432.jpg
5283,9781439192820,2007,"Queen of Babble in the Big City (Queen of Babble, #2)",3.77,24000,https://images.gr-assets.com/books/1407106698m/199782.jpg,https://images.gr-assets.com/books/1407106698s/199782.jpg
5284,9780842356300,1996,Yertle the Turtle and Other Stories,4.13,24972,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5285,9780316097530,1991,The Rent Collector,4.23,16153,https://images.gr-assets.com/books/1340468685m/13628812.jpg,https://images.gr-assets.com/books/1340468685s/13628812.jpg
5286,9780812979920,2014,Family Matters,3.99,16790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5287,9780425259870,1886,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer,3.92,13035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5288,9780345348680,2016,"Until You (Fall Away, #1.5)",4.36,16757,https://images.gr-assets.com/books/1392309696m/20803962.jpg,https://images.gr-assets.com/books/1392309696s/20803962.jpg
5289,9780718149860,1969,Perahu Kertas,3.94,13927,https://images.gr-assets.com/books/1356225544m/6765740.jpg,https://images.gr-assets.com/books/1356225544s/6765740.jpg
5290,9780062001030,2008,Schooled,3.82,20411,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
